province_s,province_l,feature_id,date,people_vaccinated,people_fully_vaccinated,source,Flag
VTE,Vientiane Capital,13,13/5/2021,98557,11160,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4243636912327637/,1
PHO,Phongsaly,10,13/5/2021,2584,788,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4243636912327637/,1
LNT,Luangnamtha,7,13/5/2021,17392,4040,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4243636912327637/,1
ODX,Oudomxay,9,13/5/2021,16147,1614,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4243636912327637/,1
BK,Bokeo,2,13/5/2021,59031,4707,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4243636912327637/,1
LPB,Luangprabang,8,13/5/2021,24274,6730,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4243636912327637/,1
HPH,Huaphanh,5,13/5/2021,5367,2186,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4243636912327637/,1
XYB,Xayabury,0,13/5/2021,28540,9158,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4243636912327637/,1
XK,Xiengkhuang,17,13/5/2021,10449,2722,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4243636912327637/,1
VTP,Vientiane,14,13/5/2021,26283,5495,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4243636912327637/,1
BKX,Borikhamxay,3,13/5/2021,16282,4080,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4243636912327637/,1
KHM,Khammuane,6,13/5/2021,20712,4531,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4243636912327637/,1
SVK,Savannakhet,12,13/5/2021,36144,4990,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4243636912327637/,1
SLV,Saravane,11,13/5/2021,12119,5287,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4243636912327637/,1
SK,Sekong,16,13/5/2021,3728,916,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4243636912327637/,1
CPS,Champasak,4,13/5/2021,39891,14912,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4243636912327637/,1
ATP,Attapeu,1,13/5/2021,6116,673,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4243636912327637/,1
XSB,Xaysomboun,15,13/5/2021,1387,328,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4243636912327637/,1
CENTRE,Central Hospitals,99,16/5/2021,62924,4160,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4252839018074093/,1
VTE,Vientiane Capital,13,16/5/2021,129288,12322,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4252839018074093/,1
PHO,Phongsaly,10,16/5/2021,2661,867,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4252839018074093/,1
LNT,Luangnamtha,7,16/5/2021,17392,4040,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4252839018074093/,1
ODX,Oudomxay,9,16/5/2021,16255,1781,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4252839018074093/,1
BK,Bokeo,2,16/5/2021,66197,4726,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4252839018074093/,1
LPB,Luangprabang,8,16/5/2021,26201,6733,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4252839018074093/,1
HPH,Huaphanh,5,16/5/2021,5812,2189,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4252839018074093/,1
XYB,Xayabury,0,16/5/2021,30615,9166,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4252839018074093/,1
XK,Xiengkhuang,17,16/5/2021,11146,2780,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4252839018074093/,1
VTP,Vientiane,14,16/5/2021,28038,5542,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4252839018074093/,1
BKX,Borikhamxay,3,16/5/2021,16795,4103,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4252839018074093/,1
KHM,Khammuane,6,16/5/2021,20728,4532,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4252839018074093/,1
SVK,Savannakhet,12,16/5/2021,37974,5045,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4252839018074093/,1
SLV,Saravane,11,16/5/2021,12288,5291,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4252839018074093/,1
SK,Sekong,16,16/5/2021,3775,1012,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4252839018074093/,1
CPS,Champasak,4,16/5/2021,37193,14935,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4252839018074093/,1
ATP,Attapeu,1,16/5/2021,6491,841,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4252839018074093/,1
XSB,Xaysomboun,15,16/5/2021,1399,331,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4252839018074093/,1
CENTRE,Central Hospitals,99,17/5/2021,63593,4200,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4256655114359150/,1
VTE,Vientiane Capital,13,17/5/2021,131750,12817,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4256655114359150/,1
PHO,Phongsaly,10,17/5/2021,2755,869,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4256655114359150/,1
LNT,Luangnamtha,7,17/5/2021,17392,4040,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4256655114359150/,1
ODX,Oudomxay,9,17/5/2021,16436,1959,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4256655114359150/,1
BK,Bokeo,2,17/5/2021,66363,4727,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4256655114359150/,1
LPB,Luangprabang,8,17/5/2021,27049,7152,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4256655114359150/,1
HPH,Huaphanh,5,17/5/2021,5887,2200,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4256655114359150/,1
XYB,Xayabury,0,17/5/2021,31025,9167,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4256655114359150/,1
XK,Xiengkhuang,17,17/5/2021,11177,2821,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4256655114359150/,1
VTP,Vientiane,14,17/5/2021,28270,5543,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4256655114359150/,1
BKX,Borikhamxay,3,17/5/2021,16795,4106,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4256655114359150/,1
KHM,Khammuane,6,17/5/2021,21956,4647,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4256655114359150/,1
SVK,Savannakhet,12,17/5/2021,38817,5735,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4256655114359150/,1
SLV,Saravane,11,17/5/2021,13400,5346,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4256655114359150/,1
SK,Sekong,16,17/5/2021,3849,1048,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4256655114359150/,1
CPS,Champasak,4,17/5/2021,37306,14935,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4256655114359150/,1
ATP,Attapeu,1,17/5/2021,6899,912,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4256655114359150/,1
XSB,Xaysomboun,15,17/5/2021,1413,331,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4256655114359150/,1
CENTRE,Central Hospitals,99,19/5/2021,67049,5375,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4263267643697897/,0
VTE,Vientiane Capital,13,19/5/2021,139057,14834,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4263267643697897/,0
PHO,Phongsaly,10,19/5/2021,2755,1091,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4263267643697897/,0
LNT,Luangnamtha,7,19/5/2021,17392,4040,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4263267643697897/,0
ODX,Oudomxay,9,19/5/2021,16436,2337,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4263267643697897/,0
BK,Bokeo,2,19/5/2021,67056,5286,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4263267643697897/,0
LPB,Luangprabang,8,19/5/2021,28813,7245,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4263267643697897/,0
HPH,Huaphanh,5,19/5/2021,6199,2280,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4263267643697897/,0
XYB,Xayabury,0,19/5/2021,31884,9170,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4263267643697897/,0
XK,Xiengkhuang,17,19/5/2021,12596,3844,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4263267643697897/,0
VTP,Vientiane,14,19/5/2021,30262,5650,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4263267643697897/,0
BKX,Borikhamxay,3,19/5/2021,19310,5226,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4263267643697897/,0
KHM,Khammuane,6,19/5/2021,22564,5184,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4263267643697897/,0
SVK,Savannakhet,12,19/5/2021,40697,6413,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4263267643697897/,0
SLV,Saravane,11,19/5/2021,14325,5566,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4263267643697897/,0
SK,Sekong,16,19/5/2021,3995,1249,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4263267643697897/,0
CPS,Champasak,4,19/5/2021,37306,14983,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4263267643697897/,0
ATP,Attapeu,1,19/5/2021,9107,922,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4263267643697897/,0
XSB,Xaysomboun,15,19/5/2021,1430,331,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4263267643697897/,0
CENTRE,Central Hospitals,99,20/5/2021,67899,5719,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4266301653394496/,1
VTE,Vientiane Capital,13,20/5/2021,140980,15125,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4266301653394496/,1
PHO,Phongsaly,10,20/5/2021,3411,1134,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4266301653394496/,1
LNT,Luangnamtha,7,20/5/2021,18104,4040,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4266301653394496/,1
ODX,Oudomxay,9,20/5/2021,16546,2448,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4266301653394496/,1
BK,Bokeo,2,20/5/2021,67367,5764,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4266301653394496/,1
LPB,Luangprabang,8,20/5/2021,30820,7260,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4266301653394496/,1
HPH,Huaphanh,5,20/5/2021,6342,2405,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4266301653394496/,1
XYB,Xayabury,0,20/5/2021,34294,9221,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4266301653394496/,1
XK,Xiengkhuang,17,20/5/2021,13203,4230,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4266301653394496/,1
VTP,Vientiane,14,20/5/2021,31096,5689,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4266301653394496/,1
BKX,Borikhamxay,3,20/5/2021,21492,5906,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4266301653394496/,1
KHM,Khammuane,6,20/5/2021,23089,5251,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4266301653394496/,1
SVK,Savannakhet,12,20/5/2021,41627,6984,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4266301653394496/,1
SLV,Saravane,11,20/5/2021,15786,6149,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4266301653394496/,1
SK,Sekong,16,20/5/2021,4036,1383,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4266301653394496/,1
CPS,Champasak,4,20/5/2021,37308,15002,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4266301653394496/,1
ATP,Attapeu,1,20/5/2021,9579,961,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4266301653394496/,1
XSB,Xaysomboun,15,20/5/2021,1553,461,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4266301653394496/,1
CENTRE,Central Hospitals,99,21/5/2021,67899,5719,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4268278539863474/,1
VTE,Vientiane Capital,13,21/5/2021,140980,21160,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4268278539863474/,1
PHO,Phongsaly,10,21/5/2021,3411,1134,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4268278539863474/,1
LNT,Luangnamtha,7,21/5/2021,18104,4722,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4268278539863474/,1
ODX,Oudomxay,9,21/5/2021,16546,6059,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4268278539863474/,1
BK,Bokeo,2,21/5/2021,68800,6098,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4268278539863474/,1
LPB,Luangprabang,8,21/5/2021,32015,7260,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4268278539863474/,1
HPH,Huaphanh,5,21/5/2021,6625,2732,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4268278539863474/,1
XYB,Xayabury,0,21/5/2021,36660,9315,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4268278539863474/,1
XK,Xiengkhuang,17,21/5/2021,13343,4377,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4268278539863474/,1
VTP,Vientiane,14,21/5/2021,32897,5818,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4268278539863474/,1
BKX,Borikhamxay,3,21/5/2021,21892,5906,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4268278539863474/,1
KHM,Khammuane,6,21/5/2021,23089,6402,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4268278539863474/,1
SVK,Savannakhet,12,21/5/2021,42636,7545,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4268278539863474/,1
SLV,Saravane,11,21/5/2021,22395,10185,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4268278539863474/,1
SK,Sekong,16,21/5/2021,4880,2109,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4268278539863474/,1
CPS,Champasak,4,21/5/2021,37308,18057,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4268278539863474/,1
ATP,Attapeu,1,21/5/2021,10773,1184,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4268278539863474/,1
XSB,Xaysomboun,15,21/5/2021,2416,521,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4268278539863474/,1
CENTRE,Central Hospitals,99,23/5/2021,70121,8625,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4274838165874178/,1
VTE,Vientiane Capital,13,23/5/2021,142030,21160,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4274838165874178/,1
PHO,Phongsaly,10,23/5/2021,3657,1286,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4274838165874178/,1
LNT,Luangnamtha,7,23/5/2021,18117,4722,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4274838165874178/,1
ODX,Oudomxay,9,23/5/2021,16546,6059,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4274838165874178/,1
BK,Bokeo,2,23/5/2021,69274,6749,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4274838165874178/,1
LPB,Luangprabang,8,23/5/2021,32073,7260,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4274838165874178/,1
HPH,Huaphanh,5,23/5/2021,7149,2734,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4274838165874178/,1
XYB,Xayabury,0,23/5/2021,36660,9315,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4274838165874178/,1
XK,Xiengkhuang,17,23/5/2021,14191,4781,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4274838165874178/,1
VTP,Vientiane,14,23/5/2021,33154,5818,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4274838165874178/,1
BKX,Borikhamxay,3,23/5/2021,24107,6003,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4274838165874178/,1
KHM,Khammuane,6,23/5/2021,23804,6402,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4274838165874178/,1
SVK,Savannakhet,12,23/5/2021,45258,8670,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4274838165874178/,1
SLV,Saravane,11,23/5/2021,22395,10185,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4274838165874178/,1
SK,Sekong,16,23/5/2021,4880,2109,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4274838165874178/,1
CPS,Champasak,4,23/5/2021,37308,23202,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4274838165874178/,1
ATP,Attapeu,1,23/5/2021,10773,1198,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4274838165874178/,1
XSB,Xaysomboun,15,23/5/2021,2416,592,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4274838165874178/,1
CENTRE,Central Hospitals,99,24/5/2021,71867,12728,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4279337935424201/,1
VTE,Vientiane Capital,13,24/5/2021,146262,24289,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4279337935424201/,1
PHO,Phongsaly,10,24/5/2021,3761,1413,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4279337935424201/,1
LNT,Luangnamtha,7,24/5/2021,18117,4722,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4279337935424201/,1
ODX,Oudomxay,9,24/5/2021,16546,6059,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4279337935424201/,1
BK,Bokeo,2,24/5/2021,69298,6841,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4279337935424201/,1
LPB,Luangprabang,8,24/5/2021,32602,7277,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4279337935424201/,1
HPH,Huaphanh,5,24/5/2021,7568,2788,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4279337935424201/,1
XYB,Xayabury,0,24/5/2021,36660,9315,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4279337935424201/,1
XK,Xiengkhuang,17,24/5/2021,14409,5112,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4279337935424201/,1
VTP,Vientiane,14,24/5/2021,34518,5837,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4279337935424201/,1
BKX,Borikhamxay,3,24/5/2021,24456,6380,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4279337935424201/,1
KHM,Khammuane,6,24/5/2021,24175,6402,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4279337935424201/,1
SVK,Savannakhet,12,24/5/2021,45631,8716,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4279337935424201/,1
SLV,Saravane,11,24/5/2021,22395,10185,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4279337935424201/,1
SK,Sekong,16,24/5/2021,4880,2109,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4279337935424201/,1
CPS,Champasak,4,24/5/2021,37308,23202,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4279337935424201/,1
ATP,Attapeu,1,24/5/2021,10773,1252,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4279337935424201/,1
XSB,Xaysomboun,15,24/5/2021,2416,613,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4279337935424201/,1
CENTRE,Central Hospitals,99,26/5/2021,72766,18182,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4285375421487119/,1
VTE,Vientiane Capital,13,26/5/2021,154676,36442,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4285375421487119/,1
PHO,Phongsaly,10,26/5/2021,3761,1568,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4285375421487119/,1
LNT,Luangnamtha,7,26/5/2021,18122,4722,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4285375421487119/,1
ODX,Oudomxay,9,26/5/2021,16546,6059,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4285375421487119/,1
BK,Bokeo,2,26/5/2021,69889,13346,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4285375421487119/,1
LPB,Luangprabang,8,26/5/2021,33552,8631,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4285375421487119/,1
HPH,Huaphanh,5,26/5/2021,8844,3025,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4285375421487119/,1
XYB,Xayabury,0,26/5/2021,36750,9797,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4285375421487119/,1
XK,Xiengkhuang,17,26/5/2021,15939,5725,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4285375421487119/,1
VTP,Vientiane,14,26/5/2021,38604,5920,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4285375421487119/,1
BKX,Borikhamxay,3,26/5/2021,24943,9049,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4285375421487119/,1
KHM,Khammuane,6,26/5/2021,25726,6402,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4285375421487119/,1
SVK,Savannakhet,12,26/5/2021,49812,10022,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4285375421487119/,1
SLV,Saravane,11,26/5/2021,22395,10185,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4285375421487119/,1
SK,Sekong,16,26/5/2021,4880,2109,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4285375421487119/,1
CPS,Champasak,4,26/5/2021,37309,28614,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4285375421487119/,1
ATP,Attapeu,1,26/5/2021,10241,1696,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4285375421487119/,1
XSB,Xaysomboun,15,26/5/2021,2416,674,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4285375421487119/,1
CENTRE,Central Hospitals,99,27/5/2021,72766,19916,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4289038314454163/,1
VTE,Vientiane Capital,13,27/5/2021,155208,37264,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4289038314454163/,1
PHO,Phongsaly,10,27/5/2021,3962,1625,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4289038314454163/,1
LNT,Luangnamtha,7,27/5/2021,18122,4722,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4289038314454163/,1
ODX,Oudomxay,9,27/5/2021,17511,6059,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4289038314454163/,1
BK,Bokeo,2,27/5/2021,70292,19071,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4289038314454163/,1
LPB,Luangprabang,8,27/5/2021,33596,9430,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4289038314454163/,1
HPH,Huaphanh,5,27/5/2021,9168,3126,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4289038314454163/,1
XYB,Xayabury,0,27/5/2021,36960,10097,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4289038314454163/,1
XK,Xiengkhuang,17,27/5/2021,16307,5789,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4289038314454163/,1
VTP,Vientiane,14,27/5/2021,40754,6366,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4289038314454163/,1
BKX,Borikhamxay,3,27/5/2021,24943,10345,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4289038314454163/,1
KHM,Khammuane,6,27/5/2021,25997,6402,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4289038314454163/,1
SVK,Savannakhet,12,27/5/2021,51392,11153,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4289038314454163/,1
SLV,Saravane,11,27/5/2021,22395,10185,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4289038314454163/,1
SK,Sekong,16,27/5/2021,4880,2109,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4289038314454163/,1
CPS,Champasak,4,27/5/2021,37309,29082,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4289038314454163/,1
ATP,Attapeu,1,27/5/2021,10260,1696,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4289038314454163/,1
XSB,Xaysomboun,15,27/5/2021,2416,688,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1580136645344357/4289038314454163/,1
CENTRE,Central Hospitals,99,28/5/2021,72824,23325,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4294327177258610/,1
VTE,Vientiane Capital,13,28/5/2021,155208,37973,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4294327177258610/,1
PHO,Phongsaly,10,28/5/2021,3962,1794,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4294327177258610/,1
LNT,Luangnamtha,7,28/5/2021,18122,4722,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4294327177258610/,1
ODX,Oudomxay,9,28/5/2021,17511,6059,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4294327177258610/,1
BK,Bokeo,2,28/5/2021,70293,19075,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4294327177258610/,1
LPB,Luangprabang,8,28/5/2021,33761,10328,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4294327177258610/,1
HPH,Huaphanh,5,28/5/2021,9404,3221,https://www.facebook.com/CIEH.MoH.Lao/photos/a.1594657613892260/4294327177258610/,1
